node,status
5797,0
5798,1
5799,0
5800,1
5801,1
5802,1
5803,0
5804,1
5805,1
5806,1
5807,1
5808,0
5809,1
5810,0
5811,1
5812,0
5813,1
5814,0
5815,1
5816,0
5817,0
5818,0
5819,0
5820,1
5821,1
5822,1
5823,0
5824,1
5825,0
5826,0
5827,0
5828,0
5829,1
5830,0
5831,1
5832,1
5833,0
5834,1
5835,1
5836,0
5837,1
5838,1
5839,0
5840,1
5841,1
5842,1
5843,0
5844,1
5845,1
5846,1
5847,1
5848,0
5849,1
5850,1
5851,1
5852,0
5853,1
5854,1
5855,0
5856,1
5857,0
5858,1
5859,0
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,0
5867,1
5868,0
5869,0
5870,0
5871,1
5872,0
5873,1
5874,1
5875,1
5876,0
5877,0
5878,1
5879,0
5880,0
5881,0
5882,1
5883,1
5884,1
5885,0
5886,0
5887,0
5888,0
5889,1
5890,0
5891,1
5892,1
5893,1
5894,0
5895,0
5896,0
5897,1
5898,1
5899,1
5900,1
5901,0
5902,0
5903,0
5904,1
5905,1
5906,1
5907,1
5908,0
5909,0
5910,1
5911,0
5912,1
5913,0
5914,1
5915,0
5916,0
5917,0
5918,0
5919,1
5920,0
5921,0
5922,1
5923,1
5924,1
5925,1
5926,1
5927,0
5928,0
5929,0
5930,0
5931,1
5932,0
5933,1
5934,0
5935,0
5936,1
5937,0
5938,0
5939,0
5940,1
5941,0
5942,1
5943,1
5944,1
5945,0
5946,0
5947,0
5948,1
5949,0
5950,1
5951,1
5952,0
5953,0
5954,1
5955,1
5956,0
5957,1
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,1
5965,0
5966,1
5967,0
5968,0
5969,1
5970,0
5971,0
5972,0
5973,0
5974,1
5975,0
5976,1
5977,0
5978,0
5979,1
5980,0
5981,1
5982,1
5983,1
5984,1
5985,1
5986,0
5987,0
5988,0
5989,0
5990,1
5991,0
5992,0
5993,1
5994,0
5995,0
5996,1
5997,0
5998,1
5999,0
6000,1
6001,1
6002,0
6003,1
6004,1
6005,1
6006,1
6007,1
6008,1
6009,0
6010,0
6011,0
6012,1
6013,0
6014,1
6015,0
6016,0
6017,0
6018,0
6019,0
6020,1
6021,1
6022,0
6023,1
6024,1
6025,0
6026,0
6027,1
6028,1
6029,1
6030,1
6031,0
6032,0
6033,1
6034,1
6035,0
6036,0
6037,0
6038,0
6039,1
6040,1
6041,1
6042,1
6043,1
6044,0
6045,1
6046,1
6047,1
6048,1
6049,0
6050,1
6051,1
6052,0
6053,1
6054,1
6055,1
6056,0
6057,0
6058,0
6059,1
6060,1
6061,1
6062,0
6063,0
6064,0
6065,1
6066,1
6067,1
6068,1
6069,1
6070,0
6071,0
6072,0
6073,1
6074,0
6075,1
6076,1
6077,0
6078,0
6079,0
6080,1
6081,0
6082,0
6083,1
6084,0
6085,0
6086,0
6087,0
6088,1
6089,1
6090,1
6091,1
6092,0
6093,1
6094,0
6095,0
6096,1
6097,1
6098,0
6099,0
6100,1
6101,1
6102,0
6103,1
6104,0
6105,0
6106,1
6107,1
6108,1
6109,1
6110,0
6111,0
6112,0
6113,1
6114,1
6115,1
6116,0
6117,1
6118,1
6119,1
6120,0
6121,0
6122,0
6123,0
6124,0
6125,1
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,0
6134,1
6135,1
6136,0
6137,0
6138,0
6139,0
6140,0
6141,1
6142,1
6143,0
6144,0
6145,1
6146,1
6147,0
6148,0
6149,1
6150,0
6151,0
6152,0
6153,0
6154,1
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,1
6162,0
6163,1
6164,1
6165,1
6166,1
6167,1
6168,1
6169,0
6170,0
6171,0
6172,1
6173,0
6174,1
6175,1
6176,0
6177,0
6178,0
6179,0
6180,1
6181,1
6182,1
6183,0
6184,1
6185,0
6186,1
6187,1
6188,0
6189,0
6190,1
6191,1
6192,0
6193,1
6194,1
6195,1
6196,1
6197,1
6198,1
6199,1
6200,1
6201,1
6202,0
6203,0
6204,1
6205,1
6206,0
6207,1
6208,0
6209,0
6210,1
6211,1
6212,1
6213,1
6214,1
6215,0
6216,0
6217,1
6218,0
6219,1
6220,1
6221,0
6222,1
6223,1
6224,1
6225,1
6226,1
6227,0
6228,1
6229,0
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,0
6237,1
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,1
6251,1
6252,1
6253,0
6254,1
6255,0
6256,1
6257,0
6258,0
6259,1
6260,0
6261,0
6262,1
6263,1
6264,1
6265,0
6266,0
6267,1
6268,0
6269,0
6270,1
6271,0
6272,0
6273,1
6274,0
6275,1
6276,0
6277,1
6278,0
6279,0
6280,1
6281,0
6282,1
6283,1
6284,1
6285,1
6286,0
6287,0
6288,1
6289,0
6290,0
6291,1
6292,0
6293,0
6294,1
6295,1
6296,0
6297,1
6298,1
6299,1
6300,0
6301,0
6302,0
6303,1
6304,0
6305,0
6306,1
6307,1
6308,0
6309,1
6310,0
6311,0
6312,1
6313,0
6314,1
6315,1
6316,0
6317,0
6318,0
6319,1
6320,1
6321,1
6322,1
6323,0
6324,1
6325,1
6326,1
6327,0
6328,1
6329,1
6330,0
6331,0
6332,1
6333,1
6334,1
6335,0
6336,0
6337,1
6338,0
6339,1
6340,1
6341,1
6342,1
6343,1
6344,0
6345,0
6346,0
6347,0
6348,1
6349,1
6350,1
6351,1
6352,0
6353,1
6354,0
6355,0
6356,1
6357,1
6358,1
6359,0
6360,0
6361,1
6362,0
6363,1
6364,0
6365,1
6366,1
6367,0
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,0
6375,0
6376,1
6377,0
6378,0
6379,1
6380,0
6381,1
6382,1
6383,0
6384,1
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0
6392,0
6393,1
6394,1
6395,0
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,1
6403,0
6404,1
6405,1
6406,1
6407,0
6408,0
6409,0
6410,0
6411,0
6412,1
6413,1
6414,1
6415,1
6416,1
6417,0
6418,1
6419,0
6420,0
6421,0
6422,1
6423,1
6424,0
6425,0
6426,0
6427,1
6428,0
6429,0
6430,1
6431,1
6432,1
6433,0
6434,1
6435,1
6436,0
6437,0
6438,1
6439,1
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,1
6448,0
6449,0
6450,0
6451,0
6452,1
6453,1
6454,1
6455,1
6456,0
6457,0
6458,0
6459,0
6460,0
6461,1
6462,0
6463,1
6464,0
6465,1
6466,1
6467,0
6468,0
6469,0
6470,1
6471,1
6472,1
6473,1
6474,0
6475,1
6476,1
6477,1
6478,1
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,1
6487,0
6488,0
6489,0
6490,1
6491,0
6492,0
6493,0
6494,1
6495,0
6496,1
6497,0
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,1
6506,1
6507,0
6508,1
6509,1
6510,0
6511,0
6512,1
6513,1
6514,0
6515,1
6516,0
6517,0
6518,0
6519,0
6520,0
6521,1
6522,1
6523,1
6524,0
6525,0
6526,1
6527,0
6528,0
6529,1
6530,0
6531,0
6532,0
6533,0
6534,1
6535,1
6536,0
6537,1
6538,0
6539,1
6540,1
6541,0
6542,1
6543,0
6544,0
6545,0
6546,0
6547,0
6548,1
6549,1
6550,0
6551,1
6552,0
6553,1
6554,1
6555,0
6556,0
6557,1
6558,0
6559,1
6560,0
6561,0
6562,1
6563,0
6564,0
6565,1
6566,0
6567,0
6568,1
6569,0
6570,0
6571,1
6572,0
6573,1
6574,1
6575,0
6576,1
6577,1
6578,1
6579,0
6580,1
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,1
6592,0
6593,1
6594,0
6595,1
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,1
6607,1
6608,0
6609,0
6610,0
6611,1
6612,0
6613,0
6614,0
6615,1
6616,0
6617,1
6618,0
6619,1
6620,0
6621,0
6622,0
6623,1
6624,0
6625,0
6626,1
6627,0
6628,1
6629,1
6630,0
6631,0
6632,0
6633,1
6634,1
6635,0
6636,0
6637,0
6638,1
6639,0
6640,1
6641,1
6642,1
6643,1
6644,0
6645,1
6646,1
6647,0
6648,0
6649,1
6650,0
6651,1
6652,1
6653,1
6654,0
6655,0
6656,0
6657,0
6658,0
6659,0
6660,1
6661,0
6662,0
6663,0
6664,0
6665,1
6666,0
6667,1
6668,1
6669,1
6670,0
6671,1
6672,1
6673,1
6674,1
6675,1
6676,0
6677,1
6678,1
6679,0
6680,0
6681,0
6682,1
6683,1
6684,1
6685,1
6686,0
6687,1
6688,0
6689,1
6690,1
6691,0
6692,1
6693,0
6694,0
6695,0
6696,1
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,1
6704,0
6705,1
6706,1
6707,0
6708,0
6709,1
6710,0
6711,1
6712,0
6713,0
6714,1
6715,1
6716,1
6717,0
6718,1
6719,0
6720,1
6721,1
6722,1
6723,1
6724,0
6725,0
6726,1
6727,1
6728,1
6729,0
6730,0
6731,0
6732,0
6733,0
6734,1
6735,0
6736,1
6737,1
6738,1
6739,0
6740,0
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,1
6749,1
6750,1
6751,1
6752,1
6753,0
6754,1
6755,0
6756,1
6757,0
6758,1
6759,1
6760,0
6761,1
6762,1
6763,1
6764,1
6765,1
6766,1
6767,1
6768,1
6769,0
6770,1
6771,0
6772,1
6773,0
6774,0
6775,1
6776,0
6777,1
6778,0
6779,1
6780,0
6781,0
6782,0
6783,0
6784,1
6785,0
6786,0
6787,1
6788,0
6789,0
6790,0
6791,0
6792,1
6793,1
6794,1
6795,0
6796,1
6797,1
6798,1
6799,0
6800,0
6801,0
6802,0
6803,0
6804,0
6805,1
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,1
6813,0
6814,0
6815,1
6816,1
6817,0
6818,1
6819,0
6820,1
6821,1
6822,1
6823,1
6824,0
6825,1
6826,1
6827,1
6828,1
6829,0
6830,1
6831,0
6832,0
6833,0
6834,1
6835,1
6836,0
6837,1
6838,0
6839,1
6840,1
6841,0
6842,0
6843,0
6844,0
6845,1
6846,0
6847,1
6848,1
6849,1
6850,0
6851,1
6852,1
6853,0
6854,1
6855,1
6856,1
6857,0
6858,0
6859,1
6860,0
6861,0
6862,0
6863,1
6864,0
6865,0
6866,1
6867,1
6868,1
6869,1
6870,0
6871,0
6872,0
6873,1
6874,1
6875,1
6876,0
6877,1
6878,1
6879,0
6880,1
6881,1
6882,0
6883,1
6884,0
6885,0
6886,1
6887,1
6888,0
6889,0
6890,0
6891,1
6892,0
6893,1
6894,0
6895,0
6896,1
6897,0
6898,0
6899,0
6900,0
6901,1
6902,0
6903,1
6904,0
6905,1
6906,1
6907,1
6908,0
6909,0
6910,0
6911,1
6912,0
6913,1
6914,0
6915,1
6916,0
6917,1
6918,1
6919,0
6920,1
6921,0
6922,1
6923,0
6924,0
6925,1
6926,1
6927,0
6928,0
6929,0
6930,0
6931,1
6932,1
6933,0
6934,0
6935,1
6936,1
6937,0
6938,0
6939,0
6940,1
6941,0
6942,1
6943,1
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6950,0
6951,0
6952,1
6953,0
6954,1
6955,0
6956,0
6957,0
6958,0
6959,1
6960,0
6961,1
6962,0
6963,1
6964,1
6965,0
6966,1
6967,0
6968,0
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,1
6976,0
6977,1
6978,1
6979,0
6980,0
6981,1
6982,1
6983,0
6984,1
6985,1
6986,0
6987,1
6988,1
6989,1
6990,0
6991,1
6992,0
6993,0
6994,0
6995,1
6996,1
6997,1
6998,0
6999,0
7000,0
7001,1
7002,1
7003,0
7004,0
7005,1
7006,0
7007,0
7008,1
7009,0
7010,0
7011,1
7012,1
7013,0
7014,0
7015,0
7016,1
7017,0
7018,1
7019,0
7020,0
7021,1
7022,0
7023,1
7024,0
7025,1
7026,0
7027,0
7028,0
7029,1
7030,1
7031,1
7032,0
7033,0
7034,1
7035,0
7036,1
7037,1
7038,1
7039,1
7040,1
7041,0
7042,0
7043,1
7044,0
7045,0
7046,0
7047,1
7048,0
7049,1
7050,0
7051,0
7052,0
7053,1
7054,1
7055,1
7056,0
7057,0
7058,0
7059,0
7060,1
7061,1
7062,1
7063,0
7064,0
7065,0
7066,0
7067,1
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,1
7075,1
7076,0
7077,1
7078,0
7079,1
7080,1
7081,1
7082,1
7083,1
7084,0
7085,1
7086,0
7087,0
7088,0
7089,1
7090,1
7091,1
7092,1
7093,1
7094,0
7095,1
7096,0
7097,0
7098,0
7099,0
7100,1
7101,0
7102,0
7103,1
7104,1
7105,0
7106,0
7107,1
7108,0
7109,0
7110,0
7111,1
7112,1
7113,0
7114,0
7115,0
7116,0
7117,1
7118,1
7119,1
7120,1
7121,0
7122,0
7123,0
7124,1
7125,1
7126,1
7127,1
7128,0
7129,0
7130,1
7131,1
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,1
7139,0
7140,0
7141,1
7142,1
7143,0
7144,0
7145,1
7146,0
7147,0
7148,0
7149,1
7150,0
7151,0
7152,0
7153,1
7154,1
7155,1
7156,0
7157,0
7158,1
7159,1
7160,0
7161,1
7162,1
7163,0
7164,1
7165,0
7166,0
7167,1
7168,1
7169,0
7170,1
7171,1
7172,0
7173,1
7174,0
7175,0
7176,0
7177,0
7178,1
7179,1
7180,1
7181,0
7182,0
7183,1
7184,1
7185,0
7186,0
7187,1
7188,0
7189,1
7190,0
7191,1
7192,1
7193,0
7194,0
7195,0
7196,1
7197,0
7198,1
7199,0
7200,1
7201,0
7202,0
7203,1
7204,0
7205,1
7206,1
7207,0
7208,1
7209,0
7210,0
7211,0
7212,0
7213,1
7214,1
7215,0
7216,1
7217,0
7218,1
7219,0
7220,0
7221,0
7222,0
7223,1
7224,1
7225,0
7226,0
7227,1
7228,1
7229,1
7230,0
7231,1
7232,1
7233,0
7234,1
7235,0
7236,0
7237,0
7238,0
7239,1
7240,1
7241,0
7242,1
7243,0
7244,0
7245,0
7246,1
7247,0
7248,0
7249,0
7250,1
7251,0
7252,0
7253,0
7254,1
7255,0
7256,1
7257,0
7258,1
7259,1
7260,1
7261,0
7262,0
7263,1
7264,0
7265,1
7266,0
7267,0
7268,0
7269,0
7270,1
7271,0
7272,1
7273,1
7274,1
7275,1
7276,0
7277,0
7278,1
7279,1
7280,1
7281,0
7282,1
7283,1
7284,1
7285,1
7286,1
7287,0
7288,0
7289,1
7290,1
7291,1
7292,1
7293,0
7294,1
7295,0
7296,0
7297,1
7298,0
7299,0
7300,0
7301,1
7302,1
7303,1
7304,0
7305,1
7306,1
7307,0
7308,1
7309,1
7310,0
7311,0
7312,1
7313,1
7314,0
7315,1
7316,0
7317,1
7318,0
7319,1
7320,0
7321,0
7322,1
7323,0
7324,0
7325,0
7326,1
7327,0
7328,1
7329,1
7330,1
7331,0
7332,1
7333,1
7334,0
7335,0
7336,0
7337,0
7338,1
7339,0
7340,0
7341,0
7342,0
7343,1
7344,1
7345,1
7346,1
7347,1
7348,0
7349,1
7350,0
7351,0
7352,0
7353,0
7354,1
7355,1
7356,0
7357,1
7358,0
7359,0
7360,1
7361,0
7362,1
7363,0
7364,0
7365,0
7366,0
7367,1
7368,1
7369,1
7370,1
7371,1
7372,0
7373,1
7374,1
7375,0
7376,1
7377,0
7378,0
7379,0
7380,0
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,1
7388,0
7389,0
7390,0
7391,0
7392,0
7393,1
7394,0
7395,0
7396,0
7397,1
7398,1
7399,1
7400,1
7401,0
7402,0
7403,1
7404,1
7405,0
7406,1
7407,1
7408,0
7409,0
7410,1
7411,0
7412,1
7413,0
7414,0
7415,1
7416,1
7417,1
7418,1
7419,1
7420,1
7421,0
7422,1
7423,1
7424,0
7425,1
7426,0
7427,0
7428,1
7429,1
7430,0
7431,0
7432,0
7433,1
7434,0
7435,1
7436,0
7437,0
7438,1
7439,0
7440,1
7441,0
7442,1
7443,1
7444,0
7445,0
7446,0
7447,1
7448,0
7449,0
7450,1
7451,0
7452,0
7453,1
7454,0
7455,0
7456,0
7457,0
7458,1
7459,1
7460,1
7461,1
7462,0
7463,1
7464,1
7465,0
7466,0
7467,1
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,1
7477,1
7478,0
7479,0
7480,0
7481,0
7482,1
7483,0
7484,0
7485,0
7486,1
7487,1
7488,0
7489,1
7490,1
7491,1
7492,1
7493,0
7494,1
7495,0
7496,1
7497,1
7498,0
7499,1
7500,0
7501,0
7502,1
7503,0
7504,1
7505,1
7506,1
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,1
7515,1
7516,1
7517,1
7518,0
7519,1
7520,1
7521,1
7522,1
7523,1
7524,1
7525,1
7526,0
7527,1
7528,1
7529,1
7530,1
7531,0
7532,0
7533,0
7534,0
7535,0
7536,1
7537,1
7538,1
7539,1
7540,1
7541,0
7542,1
7543,0
7544,0
7545,0
7546,0
7547,1
7548,1
7549,0
7550,0
7551,1
7552,0
7553,1
7554,1
7555,0
7556,1
7557,1
7558,0
7559,0
7560,1
7561,0
7562,0
7563,1
7564,0
7565,0
7566,1
7567,1
7568,0
7569,0
7570,0
7571,0
7572,0
7573,1
7574,0
7575,0
7576,0
7577,1
7578,0
7579,0
7580,0
7581,1
7582,1
7583,1
7584,0
7585,1
7586,1
7587,0
7588,1
7589,0
7590,1
7591,0
7592,0
7593,1
7594,1
7595,1
7596,1
7597,0
7598,1
7599,1
7600,1
7601,0
7602,1
7603,1
7604,1
7605,0
7606,0
7607,1
7608,1
7609,1
7610,1
7611,1
7612,0
7613,1
7614,0
7615,0
7616,1
7617,1
7618,0
7619,1
7620,0
7621,0
7622,1
7623,1
7624,1
7625,0
7626,0
7627,0
7628,0
7629,1
7630,0
7631,1
7632,0
7633,1
7634,1
7635,0
7636,1
7637,0
7638,1
7639,0
7640,0
7641,0
7642,1
7643,0
7644,0
7645,1
7646,0
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,1
7656,1
7657,0
7658,1
7659,0
7660,0
7661,0
7662,0
7663,0
7664,0
7665,1
7666,0
7667,0
7668,1
7669,0
7670,1
7671,0
7672,0
7673,0
7674,1
7675,0
7676,0
7677,1
7678,0
7679,1
7680,1
7681,0
7682,0
7683,0
7684,1
7685,1
7686,1
7687,0
7688,0
7689,0
7690,0
7691,0
7692,0
7693,1
7694,0
7695,1
7696,0
7697,1
7698,0
7699,0
7700,0
7701,0
7702,0
7703,1
7704,0
7705,1
7706,0
7707,1
7708,1
7709,0
7710,1
7711,1
7712,1
7713,0
7714,1
7715,1
7716,0
7717,1
7718,1
7719,0
7720,1
7721,1
7722,0
7723,1
7724,1
7725,1
7726,0
7727,1
7728,0
7729,0
7730,1
7731,0
7732,1
7733,1
7734,0
7735,0
7736,0
7737,0
7738,1
7739,0
7740,1
7741,0
7742,1
7743,1
7744,1
7745,1
7746,0
7747,1
7748,0
7749,1
7750,1
7751,0
7752,0
7753,1
7754,1
7755,1
7756,0
7757,0
7758,0
7759,0
7760,1
7761,0
7762,1
7763,0
7764,0
7765,1
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,1
7776,0
7777,0
7778,1
7779,0
7780,1
7781,0
7782,0
7783,0
7784,1
7785,0
7786,1
7787,1
7788,1
7789,1
7790,1
7791,0
7792,0
7793,1
7794,1
7795,1
7796,0
7797,1
7798,0
7799,0
7800,1
7801,1
7802,1
7803,0
7804,1
7805,0
7806,1
7807,0
7808,1
7809,1
7810,0
7811,1
7812,0
7813,1
7814,0
7815,1
7816,1
7817,0
7818,0
7819,1
7820,1
7821,0
7822,0
7823,0
7824,1
7825,0
7826,1
7827,0
7828,1
7829,1
7830,0
7831,0
7832,0
7833,0
7834,1
7835,0
7836,0
7837,0
7838,0
7839,0
7840,1
7841,0
7842,0
7843,0
7844,1
7845,0
7846,1
7847,0
7848,0
7849,0
7850,0
7851,0
7852,1
7853,1
7854,0
7855,1
7856,0
7857,1
7858,0
7859,1
7860,1
7861,1
7862,0
7863,0
7864,0
7865,1
7866,1
7867,1
7868,1
7869,0
7870,0
7871,1
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,1
7880,0
7881,0
7882,0
7883,0
7884,1
7885,0
7886,0
7887,1
7888,1
7889,1
7890,0
7891,1
7892,1
7893,0
7894,1
7895,1
7896,0
7897,0
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,0
7905,1
7906,0
7907,1
7908,0
7909,0
7910,1
7911,0
7912,0
7913,1
7914,0
7915,1
7916,0
7917,0
7918,1
7919,0
7920,1
7921,1
7922,0
7923,0
7924,1
7925,0
7926,0
7927,0
7928,1
7929,0
7930,0
7931,0
7932,0
7933,1
7934,1
7935,1
7936,1
7937,0
7938,1
7939,0
7940,0
7941,0
7942,0
7943,0
7944,1
7945,0
7946,0
7947,0
7948,0
7949,0
7950,1
7951,1
7952,1
7953,1
7954,0
7955,0
7956,1
7957,1
7958,1
7959,0
7960,0
7961,0
7962,1
7963,0
7964,0
7965,0
7966,1
7967,0
7968,1
7969,0
7970,0
7971,0
7972,0
7973,1
7974,0
7975,1
7976,0
7977,0
7978,0
7979,0
7980,1
7981,0
7982,1
7983,0
7984,0
7985,0
7986,1
7987,0
7988,0
7989,0
7990,1
7991,1
7992,1
7993,1
7994,0
7995,0
7996,0
7997,1
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,1
8006,1
8007,0
8008,0
8009,1
8010,0
8011,0
8012,1
8013,1
8014,0
8015,0
8016,0
8017,1
8018,0
8019,1
8020,0
8021,0
8022,0
8023,1
8024,1
8025,1
8026,1
8027,1
8028,1
8029,0
8030,0
8031,1
8032,0
8033,0
8034,0
8035,0
8036,0
8037,1
8038,1
8039,0
8040,1
8041,0
8042,1
8043,0
8044,1
8045,0
8046,1
8047,0
8048,0
8049,1
8050,1
8051,1
8052,1
8053,1
8054,0
8055,0
8056,1
8057,0
8058,1
8059,0
8060,1
8061,1
8062,1
8063,1
8064,0
8065,0
8066,1
8067,0
8068,0
8069,0
8070,0
8071,1
8072,0
8073,1
8074,0
8075,0
8076,0
8077,0
8078,1
8079,0
8080,1
8081,0
8082,0
8083,1
8084,0
8085,1
8086,1
8087,0
8088,1
8089,0
8090,1
8091,0
8092,0
8093,0
8094,1
8095,0
8096,0
8097,0
8098,1
8099,1
8100,0
8101,1
8102,0
8103,1
8104,1
8105,0
8106,1
8107,0
8108,1
8109,0
8110,1
8111,1
8112,0
8113,1
8114,0
8115,0
8116,0
8117,0
8118,1
8119,1
8120,1
8121,1
8122,1
8123,1
8124,1
8125,0
8126,0
8127,1
8128,0
8129,0
8130,0
8131,1
8132,1
8133,0
8134,1
8135,1
8136,1
8137,0
8138,0
8139,1
8140,1
8141,1
8142,0
8143,1
8144,0
8145,0
8146,0
8147,0
8148,0
8149,0
8150,1
8151,1
8152,0
8153,1
8154,0
8155,0
8156,0
8157,1
8158,0
8159,0
8160,0
8161,0
8162,1
8163,0
8164,1
8165,0
8166,1
8167,1
8168,0
8169,1
8170,1
8171,0
8172,1
8173,0
8174,0
8175,1
8176,0
8177,0
8178,1
8179,0
8180,0
8181,1
8182,0
8183,0
8184,0
8185,1
8186,1
8187,1
8188,0
8189,0
8190,0
8191,0
8192,1
8193,1
8194,1
8195,1
8196,0
8197,1
8198,1
8199,0
8200,0
8201,0
8202,1
8203,1
8204,0
8205,1
8206,0
8207,0
8208,0
8209,1
8210,0
8211,1
8212,0
8213,0
8214,0
8215,1
8216,0
8217,1
8218,1
8219,0
8220,0
8221,0
8222,1
8223,1
8224,0
8225,0
8226,1
8227,0
8228,0
8229,1
8230,1
8231,1
8232,1
8233,0
8234,0
8235,1
8236,1
8237,0
8238,1
8239,1
8240,0
8241,1
8242,0
8243,0
8244,1
8245,0
8246,0
8247,1
8248,1
8249,1
8250,1
8251,0
8252,1
8253,1
8254,0
8255,1
8256,0
8257,1
8258,0
8259,1
8260,0
8261,1
8262,1
8263,0
8264,0
8265,1
8266,1
8267,0
8268,0
8269,0
8270,0
8271,1
8272,1
8273,0
8274,1
8275,0
8276,0
8277,0
8278,0
8279,0
8280,1
8281,1
8282,1
8283,1
8284,1
8285,1
8286,0
8287,1
8288,0
8289,0
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,1
8297,0
8298,0
8299,1
8300,1
8301,1
8302,0
8303,0
8304,0
8305,1
8306,0
8307,0
8308,1
8309,0
8310,1
8311,0
8312,1
8313,1
8314,0
8315,0
8316,0
8317,0
8318,0
8319,1
8320,1
8321,0
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,1
8329,1
8330,1
8331,1
8332,0
8333,1
8334,1
8335,1
8336,1
8337,0
8338,0
8339,0
8340,1
8341,0
8342,1
8343,1
8344,0
8345,0
8346,0
8347,0
8348,1
8349,0
8350,1
8351,1
8352,0
8353,1
8354,0
8355,1
8356,0
8357,1
8358,1
8359,0
8360,0
8361,1
8362,0
8363,1
8364,0
8365,1
8366,1
8367,1
8368,1
8369,0
8370,0
8371,0
8372,0
8373,0
8374,1
8375,0
8376,1
8377,0
8378,1
8379,0
8380,0
8381,0
8382,0
8383,1
8384,0
8385,0
8386,1
8387,0
8388,0
8389,1
8390,0
8391,1
8392,1
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,1
8403,0
8404,0
8405,0
8406,1
8407,0
8408,1
8409,0
8410,1
8411,1
8412,0
8413,0
8414,1
8415,0
8416,1
8417,0
8418,0
8419,0
8420,1
8421,1
8422,0
8423,1
8424,1
8425,1
8426,0
8427,0
8428,1
8429,0
8430,1
8431,0
8432,1
8433,1
8434,0
8435,0
8436,0
8437,0
8438,1
8439,0
8440,1
8441,0
8442,0
8443,1
8444,0
8445,0
8446,0
8447,0
8448,1
8449,0
8450,1
8451,0
8452,0
8453,1
8454,1
8455,1
8456,0
8457,1
8458,0
8459,0
8460,1
8461,0
8462,0
8463,1
8464,1
8465,0
8466,0
8467,0
8468,1
8469,0
8470,1
8471,1
8472,0
8473,1
8474,0
8475,0
8476,0
8477,1
8478,0
8479,1
8480,1
8481,0
8482,0
8483,0
8484,1
8485,0
8486,0
8487,1
8488,0
8489,0
8490,0
8491,0
8492,1
8493,0
8494,0
8495,0
8496,0
8497,0
8498,1
8499,1
8500,0
8501,0
8502,1
8503,0
8504,0
8505,0
8506,1
8507,0
8508,1
8509,0
8510,1
8511,0
8512,0
8513,1
8514,0
8515,0
8516,1
8517,0
8518,0
8519,1
8520,0
8521,1
8522,1
8523,1
8524,0
8525,0
8526,0
8527,1
8528,1
8529,0
8530,0
8531,1
8532,0
8533,0
8534,1
8535,1
8536,0
8537,1
8538,1
8539,1
8540,1
8541,1
8542,0
8543,0
8544,0
8545,1
8546,0
8547,1
8548,1
8549,1
8550,1
8551,0
8552,0
8553,1
8554,1
8555,1
8556,1
8557,1
8558,1
8559,1
8560,0
8561,1
8562,1
8563,0
8564,1
8565,0
8566,0
8567,0
8568,0
8569,0
8570,1
8571,0
8572,0
8573,1
8574,0
8575,1
8576,0
8577,0
8578,0
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,1
8586,0
8587,0
8588,1
8589,1
8590,1
8591,0
8592,0
8593,0
8594,1
8595,0
